Jewish Year,Month,Day,Audio File,,Document File,Audio Link,Doc Link,Match Type,Date 
5748,Shvat,15,4017--5748-Shvat 15e Sicha 5.mp3,,15 Shevat 5748 Sicha 5.docx,https://drive.google.com/file/d/1jfk2gksUPjLAYrkVCShAYIrxsneCqIN8/view,https://docs.google.com/document/d/1TC6-YXBb0sydFNhqc6OkMmN-VZMPf6Gh/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,15,4017--5748-Shvat 15e Sicha 5.mp3,,15 Shevat 5748 - sicha 3.docx,https://drive.google.com/file/d/1jfk2gksUPjLAYrkVCShAYIrxsneCqIN8/view,https://docs.google.com/document/d/1S7vWasqLFgaHrlMgX1OPv_ps8uAKLQzV/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,15,4014--5748-Shvat 15b Sicha 2.mp3,,5-15-48.DOC,https://drive.google.com/file/d/1T4KJVHItAVXvK6yRZG8z2eQaQ5JpzI6O/view,https://docs.google.com/document/d/1xfmyrS0dlurKP-YBSaMYi_sZXADz-zge/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,15,4014--5748-Shvat 15b Sicha 2.mp3,,15 Shevat 5748 Sicha 5.docx,https://drive.google.com/file/d/1T4KJVHItAVXvK6yRZG8z2eQaQ5JpzI6O/view,https://docs.google.com/document/d/1TC6-YXBb0sydFNhqc6OkMmN-VZMPf6Gh/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,15,4014--5748-Shvat 15b Sicha 2.mp3,,15 Shevat 5748 - sicha 3.docx,https://drive.google.com/file/d/1T4KJVHItAVXvK6yRZG8z2eQaQ5JpzI6O/view,https://docs.google.com/document/d/1S7vWasqLFgaHrlMgX1OPv_ps8uAKLQzV/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,15,4015--5748-Shvat 15c Sicha 3.mp3,,5-15-48.DOC,https://drive.google.com/file/d/1axnToEtA7HOgez7VlhBDlpDK6ZlqK0Sz/view,https://docs.google.com/document/d/1xfmyrS0dlurKP-YBSaMYi_sZXADz-zge/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,15,4015--5748-Shvat 15c Sicha 3.mp3,,15 Shevat 5748 Sicha 5.docx,https://drive.google.com/file/d/1axnToEtA7HOgez7VlhBDlpDK6ZlqK0Sz/view,https://docs.google.com/document/d/1TC6-YXBb0sydFNhqc6OkMmN-VZMPf6Gh/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,15,4015--5748-Shvat 15c Sicha 3.mp3,,15 Shevat 5748 - sicha 3.docx,https://drive.google.com/file/d/1axnToEtA7HOgez7VlhBDlpDK6ZlqK0Sz/view,https://docs.google.com/document/d/1S7vWasqLFgaHrlMgX1OPv_ps8uAKLQzV/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,15,4013--5748-Shvat 15 Sicha 1.mp3,,5-15-48.DOC,https://drive.google.com/file/d/1czkZrodmlfqi1yxmlIHH9E5uqiVEHQpn/view,https://docs.google.com/document/d/1xfmyrS0dlurKP-YBSaMYi_sZXADz-zge/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,15,4013--5748-Shvat 15 Sicha 1.mp3,,15 Shevat 5748 Sicha 5.docx,https://drive.google.com/file/d/1czkZrodmlfqi1yxmlIHH9E5uqiVEHQpn/view,https://docs.google.com/document/d/1TC6-YXBb0sydFNhqc6OkMmN-VZMPf6Gh/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,15,4013--5748-Shvat 15 Sicha 1.mp3,,15 Shevat 5748 - sicha 3.docx,https://drive.google.com/file/d/1czkZrodmlfqi1yxmlIHH9E5uqiVEHQpn/view,https://docs.google.com/document/d/1S7vWasqLFgaHrlMgX1OPv_ps8uAKLQzV/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,20,4021--5748-Shvat 20c Yechidus Choson Kala.mp3,,5-20-48.DOC,https://drive.google.com/file/d/1CPPaNe8JomN07sBksXpofsg0pIhfBqzb/view,https://docs.google.com/document/d/1U8G1kC_ia1yvFnSKCLq9w_vdzodkmk4-/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,20,4020--5748-Shvat 20b Yechidus Bar Mitzvah.mp3,,5-20-48.DOC,https://drive.google.com/file/d/1Hj-BVHfL3lZtJpOxQKKNgI7fYZiXccBS/view,https://docs.google.com/document/d/1U8G1kC_ia1yvFnSKCLq9w_vdzodkmk4-/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,20,4019--5748-Shvat 20 Yechidus Orchim.mp3,,5-20-48.DOC,https://drive.google.com/file/d/1LpJWE1B6VvMGHLzgcIpM6qc7D8_GROqb/view,https://docs.google.com/document/d/1U8G1kC_ia1yvFnSKCLq9w_vdzodkmk4-/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,22,4023--5748-Shvat 22b Sicha after Mincha.mp3,,22 Shvat 5748- Sicha after Mincha.docx,https://drive.google.com/file/d/116ai9-uXdeQzDTtddpBcsooXxepXR-Wy/view,https://docs.google.com/document/d/1ueZ4QX7mn26U4YCRMbaxU5MjNMMahUOx/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,22,4022--5748-Shvat 22 Mincha.mp3,,22 Shvat 5748- Sicha after Mincha.docx,https://drive.google.com/file/d/1dqRiaWglUP9LeeSNZZonrLtUUBNs2Wr5/view,https://docs.google.com/document/d/1ueZ4QX7mn26U4YCRMbaxU5MjNMMahUOx/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,23,4024--5748-Shvat 23 Mariv.mp3,,5-23-48.DOC,https://drive.google.com/file/d/1Pn9U0tulTM3IzHdIz3n2ajg_o6Hd5Zvf/view,https://docs.google.com/document/d/1CkofQBoFkaIvU2GuKNcQR8zvA5p-BLV3/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,23,4024--5748-Shvat 23 Mariv.mp3,,23 Shevat 5748.DOC,https://drive.google.com/file/d/1Pn9U0tulTM3IzHdIz3n2ajg_o6Hd5Zvf/view,https://docs.google.com/document/d/1nBL4nz23LXNUcsRtvHjl-Aj52dnUliAJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,23,4026--5748-Shvat 23c Mincha.mp3,,5-23-48.DOC,https://drive.google.com/file/d/1k3XKJrx80OqvZ2H2TCh0ppTrc9eGg7aK/view,https://docs.google.com/document/d/1CkofQBoFkaIvU2GuKNcQR8zvA5p-BLV3/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,23,4026--5748-Shvat 23c Mincha.mp3,,23 Shevat 5748.DOC,https://drive.google.com/file/d/1k3XKJrx80OqvZ2H2TCh0ppTrc9eGg7aK/view,https://docs.google.com/document/d/1nBL4nz23LXNUcsRtvHjl-Aj52dnUliAJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,23,4027--5748-Shvat 23d Nichum Aveilim A. Soloveichik D. Lifshitz.mp3,,5-23-48.DOC,https://drive.google.com/file/d/1sTc45FRvfj_3ufpxUGLQ8xUIDoztxS1z/view,https://docs.google.com/document/d/1CkofQBoFkaIvU2GuKNcQR8zvA5p-BLV3/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,23,4027--5748-Shvat 23d Nichum Aveilim A. Soloveichik D. Lifshitz.mp3,,23 Shevat 5748.DOC,https://drive.google.com/file/d/1sTc45FRvfj_3ufpxUGLQ8xUIDoztxS1z/view,https://docs.google.com/document/d/1nBL4nz23LXNUcsRtvHjl-Aj52dnUliAJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,23,4025--5748-Shvat 23b Shachris.mp3,,5-23-48.DOC,https://drive.google.com/file/d/1uf3FbtoWmaEFK1zh39E9MC2CWM5Vznzy/view,https://docs.google.com/document/d/1CkofQBoFkaIvU2GuKNcQR8zvA5p-BLV3/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,23,4025--5748-Shvat 23b Shachris.mp3,,23 Shevat 5748.DOC,https://drive.google.com/file/d/1uf3FbtoWmaEFK1zh39E9MC2CWM5Vznzy/view,https://docs.google.com/document/d/1nBL4nz23LXNUcsRtvHjl-Aj52dnUliAJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,24,4030--5748-Shvat 24c Shachris.mp3,,,https://drive.google.com/file/d/1Z5SlLRko88r6hvSGayM1qAcSvS4JXdg8/view,,AUDIO_ONLY,
5748,Shvat,24,4032--5748-Shvat 24e Mincha.mp3,,,https://drive.google.com/file/d/1_QU2bcF8bh1tg0wPhUcjwK-j1-Qge7gX/view,,AUDIO_ONLY,
5748,Shvat,24,4031--5748-Shvat 24d Nichum Aveilim.mp3,,,https://drive.google.com/file/d/1d769uJGZQJvGvf5FDjzbwHztWztMip0b/view,,AUDIO_ONLY,
5748,Shvat,24,4033--5748-Shvat 24f Nichum Aveilim.mp3,,,https://drive.google.com/file/d/1kYaTfnQ6zDqsSniR4sMbjHCbiYiPUN9h/view,,AUDIO_ONLY,
5748,Shvat,24,4029--5748-Shvat 24b Nichum Aveilim.mp3,,,https://drive.google.com/file/d/1ueIoGlqvHJ4_0u1py0BzA2fjEv4DktmC/view,,AUDIO_ONLY,
5748,Shvat,24,4028--5748-Shvat 24 Mariv.mp3,,,https://drive.google.com/file/d/1zF_PA_ivlprT4_LaTOOGxskfFPCk8rxN/view,,AUDIO_ONLY,
5748,Shvat,26,4037--5748-Shvat 26c Nichum Aveilim.mp3,,,https://drive.google.com/file/d/11vCSCNg10J2_-FwcP0feYvP3ElU5O2LY/view,,AUDIO_ONLY,
5748,Shvat,26,4035--5748-Shvat 26 Shachris.mp3,,,https://drive.google.com/file/d/1fEzCmh_Tjq5cDutu44qo4XyVSjbyg84q/view,,AUDIO_ONLY,
5748,Shvat,26,4034--5748-Shvat 26 Nichum Aveilim.mp3,,,https://drive.google.com/file/d/1tkri8cvY2Ks0k7vjvBlcCNNhymGExHpb/view,,AUDIO_ONLY,
5748,Shvat,26,4036--5748-Shvat 26b Mincha.mp3,,,https://drive.google.com/file/d/17D7-N36GUA51C7Wc-ROR8rFEMq6XaC7q/view,,AUDIO_ONLY,
5748,Shvat,27,4040--5748-Shvat 27b Mincha.mp3,,,https://drive.google.com/file/d/1NUmVtS8dtzeCtxSy66uFQuznkwyOzFNQ/view,,AUDIO_ONLY,
5748,Shvat,27,4039--5748-Shvat 27 Shachris.mp3,,,https://drive.google.com/file/d/1-BZzHCTbIAJ35rGmrs87ini-hdfcaBw-/view,,AUDIO_ONLY,
5748,Shvat,27,4038--5748-Shvat 27 Nichum Aveilim.mp3,,,https://drive.google.com/file/d/1dS_1xKvvqKipGYtY2xSpK3x8jaG77SMo/view,,AUDIO_ONLY,
5748,Shvat,28,4042--5748-Shvat 28 Shachris.mp3,,,https://drive.google.com/file/d/1B70a_X1AALUS1lCsJdq7OMPmt2JQALHK/view,,AUDIO_ONLY,
5748,Shvat,28,4041--5748-Shvat 28 Mariv.mp3,,,https://drive.google.com/file/d/1Z-Jd1FUWi_z6jiD4noJz4IjqfEoLm9Vr/view,,AUDIO_ONLY,
5748,Shvat,28,4043--5748-Shvat 28b Nichum Aveilim and getting up.mp3,,,https://drive.google.com/file/d/1eWHxNia6jgz4Crs_6oZMotVQl6PDRwi6/view,,AUDIO_ONLY,
5748,Shvat,28,4044--5748-Shvat 28c to Gaboim.mp3,,,https://drive.google.com/file/d/1iT2hVCpxmx4LKsKcnLqAacj9Ce_d4Ua4/view,,AUDIO_ONLY,
5748,Shvat,29,4046--5748-Shvat 29b Mincha.mp3,,5-29-48.DOC,https://drive.google.com/file/d/1s9dCL1hMn5fIHyVVdezt94IrBzlb_eA3/view,https://docs.google.com/document/d/1qM6dL3pS7c8LCo0BIUfv6AYISbEZLRwf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,29,4046--5748-Shvat 29b Mincha.mp3,,29 Shevat 5748.docx,https://drive.google.com/file/d/1s9dCL1hMn5fIHyVVdezt94IrBzlb_eA3/view,https://docs.google.com/document/d/1yahqZGp0jYGaqm2ok0OlKwkeDyw6r1xa/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,29,4045--5748-Shvat 29 Shachris.mp3,,5-29-48.DOC,https://drive.google.com/file/d/1vHFb4TVIaCfgKViwobIkLxkaN21bHQ6Q/view,https://docs.google.com/document/d/1qM6dL3pS7c8LCo0BIUfv6AYISbEZLRwf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,29,4045--5748-Shvat 29 Shachris.mp3,,29 Shevat 5748.docx,https://drive.google.com/file/d/1vHFb4TVIaCfgKViwobIkLxkaN21bHQ6Q/view,https://docs.google.com/document/d/1yahqZGp0jYGaqm2ok0OlKwkeDyw6r1xa/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Shvat,30,4047--5748-Shvat 30 part of Mariv.mp3,,,https://drive.google.com/file/d/1LUut1ttirFAt2lirJJ4cFuntndBcWkQF/view,,AUDIO_ONLY,
5748,Shvat,30,4048--5748-Shvat 30b Sicha.mp3,,,https://drive.google.com/file/d/1tOt-Hqiv14xAg3MF890_2ktmbHfXFI8e/view,,AUDIO_ONLY,
5748,Adar,2,,,6-2-48.DOC,,https://docs.google.com/document/d/1Z1QXRPHXSqPjIKVLSG1PqE54SKFTbaDk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar,2,,,2 Adar 5748.docx,,https://docs.google.com/document/d/15eiGc8EV9yn2iafMC13LaDaucb5Re-Oh/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar,2,,,2 Adar 5748 Ketah.doc,,https://docs.google.com/document/d/1D_1DJblU_WOSwDXtRyG8z1ACMph2r1GC/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar,3,4049--5748-Adar 03 Sicha.mp3,,,https://drive.google.com/file/d/1zRHmcWE6B5eE8Fh8uFCniqlUhLM7qiSI/view,,AUDIO_ONLY,
5748,Adar,7,4050--5748-Adar 07 Sicha.mp3,,~$6-7-48.DOC,https://drive.google.com/file/d/1Xo2nQmt9oTOXoeFJ6MkOoUgCHx64oMcF/view,https://docs.google.com/document/d/15NUVS6AvB--poABeK6UoqsY0asdYfIm9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Adar,7,4050--5748-Adar 07 Sicha.mp3,,6-7-48.DOC,https://drive.google.com/file/d/1Xo2nQmt9oTOXoeFJ6MkOoUgCHx64oMcF/view,https://docs.google.com/document/d/1n9FMOA-sUGTbj3mZns8BlyaXTdCmljsk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Adar,7,4050--5748-Adar 07 Sicha.mp3,,7 Adar 5748.DOC,https://drive.google.com/file/d/1Xo2nQmt9oTOXoeFJ6MkOoUgCHx64oMcF/view,https://docs.google.com/document/d/1mvodRonYeiJ8vz07qsPEUFOR7mnpl3kc/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Adar,13,4051--5748-Adar 13 end of Mincha.mp3,,6-13-48.DOC,https://drive.google.com/file/d/1aZBI41DEoOF7g5xwdWc2mse8JnCl4SwQ/view,https://docs.google.com/document/d/1ozHJ1dLUQaLO349SSgO6wHCqV947occj/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Adar,13,4052--5748-Adar 13b Sicha.mp3,,6-13-48.DOC,https://drive.google.com/file/d/1hy4y4kPjsWC-ZaqP68S-_g-Mg0JSc3Na/view,https://docs.google.com/document/d/1ozHJ1dLUQaLO349SSgO6wHCqV947occj/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Adar,14,4053--5748-Adar 14 Mariv and Megilah.mp3,,,https://drive.google.com/file/d/1WsYEZI1n6mh-otXNRtNj-9AINfkYrxNq/view,,AUDIO_ONLY,
5748,Adar,14,4054--5748-Adar 14b Sicha after Mincha.mp3,,,https://drive.google.com/file/d/1lCZ1j-istLOXG55weGaDzt3mholG8xT_/view,,AUDIO_ONLY,
5748,Adar,20,,,6-20-48.DOC,,https://docs.google.com/document/d/12V_pTlBntdl_esXVE8FnMNfl89j6-VWz/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar,21,4055--5748-Adar 21 Sicha.mp3,,6-21-48.DOC,https://drive.google.com/file/d/16ACZ4-bQqrGu0I8af_XfoE_UEldlSryF/view,https://docs.google.com/document/d/1AndcMPGmR-MqUoXxYMDjBs3ondSa8yKT/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Adar,21,4055--5748-Adar 21 Sicha.mp3,,21 Adar 5748.docx,https://drive.google.com/file/d/16ACZ4-bQqrGu0I8af_XfoE_UEldlSryF/view,https://docs.google.com/document/d/19aMZs1vUDnY5Rci3fwCZLOOb5jzgpcbi/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Adar,22,4056--5748-Adar 22 Sicha.mp3,,22 Adar 5748 - Jewish Mourning.docx,https://drive.google.com/file/d/137k94D0MHtTFyZIztd6hVJRSaRJl7uvp/view,https://docs.google.com/document/d/161cPPEtdtlhrMQIIniW-bGjsOyHzWAMX/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Adar,25,4057--5748-Adar 25 Sicha after Shachris.mp3,,6-25-48.DOC,https://drive.google.com/file/d/1Je-Esmdl7Z-tnVWd2cQNAljqh_vIyRzq/view,https://docs.google.com/document/d/1mMCHDoqoVDtGS-tFNin-WYJFsLsFH3or/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Adar,25,4057--5748-Adar 25 Sicha after Shachris.mp3,,25 Adar 5748.DOC,https://drive.google.com/file/d/1Je-Esmdl7Z-tnVWd2cQNAljqh_vIyRzq/view,https://docs.google.com/document/d/10oGn8Z61Bqc49XE_q-UH1idX54w7HzCq/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Adar II,2,,,7-2-48.DOC,,https://docs.google.com/document/d/1yozBgnFXn2fgKOK-_yv0aXTEhZX63Hjk/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar II,3,,,7-3-48 - MIDF.docx,,https://docs.google.com/document/d/1en8OzXOKwPGwDT9s84k6crAnvro6SlNY/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar II,10,,,7-10-48.DOC,,https://docs.google.com/document/d/1JLNU-2-i28GWKAH0CYTh61VfDPoR4s3j/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar II,11,,,7-11-48.DOC,,https://docs.google.com/document/d/1_G7fwZ_gMrWiLnvTPYwBf6Ef4kxxeesD/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar II,12,,,7-12-48.DOC,,https://docs.google.com/document/d/1avuSUMcanNXVfDVelXu12ONAUq-Et47T/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar II,14,,,7-14-48.DOC,,https://docs.google.com/document/d/1j5ncXJgCiuW6jffTk8-lubi6B48csM2p/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar II,16,,,7-16-48.DOC,,https://docs.google.com/document/d/1CuV4w1E_hngJVSH-GuwtZIFy8nPq2NLH/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar II,19,,,7-19-48.DOC,,https://docs.google.com/document/d/1g2xbvhUqdvODQoyjkXnF18gO8f3o1z_G/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Adar II,24,,,7-24-48.DOC,,https://docs.google.com/document/d/14lQ1i_34erapQ9EZ21iJupgYw7h9ywKZ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Nissan,1,,,8-1-48.DOC,,https://docs.google.com/document/d/1DP1DCG0vmDQ93cDoW7bqEvrvy1YC5uMK/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Nissan,2,,,8-2-48.DOC,,https://docs.google.com/document/d/1xsXJcLmnbQo10I3LYmxt00NOFlV05gDm/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Nissan,2,,,2 Nissan 5748.doc,,https://docs.google.com/document/d/1yw-doFRWwikQEDUghgKzYjCNj3UOJCy-/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Nissan,3,4059--5748-Nissan 03b Brocho to gvirim.mp3,,3 Nissan 5748 - MIDF - Shluchim.doc,https://drive.google.com/file/d/12MjurXipaYjoPfIZHc3ncQgsNIuGXo0P/view,https://docs.google.com/document/d/1tyyLMmGdijIr9WKFvpxrzCn1nIcropeJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,3,4060--5748-Nissan 03c Brocho to shluchim.mp3,,3 Nissan 5748 - MIDF - Shluchim.doc,https://drive.google.com/file/d/1wkr7SIFBrcSL-c8h1exl11EAub2V3P_i/view,https://docs.google.com/document/d/1tyyLMmGdijIr9WKFvpxrzCn1nIcropeJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,3,4058--5748-Nissan 03 Sicha.mp3,,3 Nissan 5748 - MIDF - Shluchim.doc,https://drive.google.com/file/d/1sHT70neBHB6pI1AGEHHpDZq0Q9XbHX3-/view,https://docs.google.com/document/d/1tyyLMmGdijIr9WKFvpxrzCn1nIcropeJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,8,,,8-8-48.DOC,,https://docs.google.com/document/d/1PvMCm3HcIY2uWgWweznGRF2h3gHvUwhg/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Nissan,11,4061--5748-Nissan 11 Sicha.mp3,,8-11-48.DOC,https://drive.google.com/file/d/1FX5SPLR0JxobTl879Vauowuer2abDslH/view,https://docs.google.com/document/d/1l2zgvDyo36w7kMQ8v0-KbU13i5MRRyFC/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,11,4062--5748-Nissan 11b Brocho.mp3,,8-11-48.DOC,https://drive.google.com/file/d/1OklJz9sQjQzFBt3sG7hqnNrdNxoH5N_K/view,https://docs.google.com/document/d/1l2zgvDyo36w7kMQ8v0-KbU13i5MRRyFC/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,12,4063--5748-Nissan 12 Sicha.mp3,,,https://drive.google.com/file/d/1VyzJzuxlKCzxA3Dxh17FPZFjNy8SiUxd/view,,AUDIO_ONLY,
5748,Nissan,13,4064--5748-Nissan 13 Sicha.mp3,,,https://drive.google.com/file/d/1d-ydjkR55C_oBAHwiIiWMfa3AntuuKhh/view,,AUDIO_ONLY,
5748,Nissan,14,4065--5748-Nissan 14 Shachris.mp3,,8-14-48.DOC,https://drive.google.com/file/d/1D9vpkqOOaTS1wDqgGpWlWdKqornKmDLh/view,https://docs.google.com/document/d/1smnj0tFKjHjbOm9QAPZyAF_xEw1ATwY2/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,14,4066--5748-Nissan 14b Sicha after shachris.mp3,,8-14-48.DOC,https://drive.google.com/file/d/1KakSvKioAd0F3TUuZI7nS9aAz1HZA7QN/view,https://docs.google.com/document/d/1smnj0tFKjHjbOm9QAPZyAF_xEw1ATwY2/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,14,4068--5748-Nissan 14d Sicha after Mincha.mp3,,8-14-48.DOC,https://drive.google.com/file/d/1k1bkxPBsysP0sz-PGAOxF33sUPs_GXEE/view,https://docs.google.com/document/d/1smnj0tFKjHjbOm9QAPZyAF_xEw1ATwY2/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,14,4067--5748-Nissan 14c Mincha.mp3,,8-14-48.DOC,https://drive.google.com/file/d/1ljtGH-Oqt_aeblAs1pjZQKXfdQ5Cjf97/view,https://docs.google.com/document/d/1smnj0tFKjHjbOm9QAPZyAF_xEw1ATwY2/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,15,,,8-15-48.DOC,,https://docs.google.com/document/d/1d2kd8p6JIKz3eT81sUiD84TVdPyLOF5u/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,DOC_ONLY,
5748,Nissan,17,4069--5748-Nissan 17a Sicha.mp3,,8-17-48.DOC,https://drive.google.com/file/d/1ZzufVbF-mntBaYiXGmKacuAzPhRXeGf5/view,https://docs.google.com/document/d/1WE6jhC1k44vRo7NlOLGqtLZqnGUQbx3G/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,18,4072--5748-Nissan 18b Sicha 1 Rally.mp3,,8-18-48.DOC,https://drive.google.com/file/d/1Ndx6b3DXmb0NdGbG4qQJLyOKL_vrdVJE/view,https://docs.google.com/document/d/1Lc8wmq8qy1N6SJS2v-R3dAyE9u0ZCiQ_/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,18,4072--5748-Nissan 18b Sicha 1 Rally.mp3,,18 Nissan 5748.doc,https://drive.google.com/file/d/1Ndx6b3DXmb0NdGbG4qQJLyOKL_vrdVJE/view,https://docs.google.com/document/d/18OyPHGHAJcsanVN4DGF88l6HLJy4-rRP/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5748,Nissan,18,4072--5748-Nissan 18b Sicha 1 Rally.mp3,,18 Nissan 5748 - Sicha 1.doc,https://drive.google.com/file/d/1Ndx6b3DXmb0NdGbG4qQJLyOKL_vrdVJE/view,https://docs.google.com/document/d/1oEv_xtrItxvGeZVSC0yunGCI6M9dJnRm/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
